,no_station_3,no2_station_3,pm2_5_station_3,o3_station_3,so2_station_3,Benzene_station_3,Toluene_station_3,Ethylbenzene_station_3,M P-Xylene_station_3,no_station_6,so2_station_6,co_station_17,no_station_17,co_station_28,no_station_28,pm2_5_station_28,pst_station_28,co_station_31,no_station_31,no2_station_31,pm2_5_station_31,so2_station_31,pst_station_50,no_station_55,co_station_66,no_station_66,no_station_80,so2_station_80,no_station_99,no2_station_99,o3_station_99,so2_station_99,no_station_103,no2_station_103,pm2_5_station_103,pst_station_103,Temp (°C),Hum. rel (%),Dir. du vent (10s deg),Vit. du vent (km/h),Visibilité (km),Pression à la station (kPa),Hmdx,Refroid. éolien
2020-01-20 10:00:00,11.4944,18.39999,2.593533,21.57861,0.220145,10.1475,5.890832,0.824165,3.251873,36.85797,0.515932,223.0515,5.872817,420.9724,77.51165,5.922012,125.9797,260.7065,18.32774,25.33933,4.512735,0.282279,3.770138,3.43225,373.4829,13.72871,12.45115,0.0,2.47524,5.515275,33.11693,0.053314,10.69092,15.63629,6.066651,4.367776,-17.0,73.0,29.0,15.0,24.1,101.93,25.0,-25.0
2020-01-20 11:00:00,10.17518,13.82098,2.094,25.60183,0.486312,3.457665,6.291583,0.718915,4.885665,21.02837,0.410944,204.4367,8.28179,293.9022,51.63913,4.634276,103.5828,220.636,13.16035,18.06758,3.426069,0.256648,4.938471,3.283236,257.7453,11.35495,11.44825,0.0,1.662639,2.904587,35.2751,0.062401,5.518815,7.750436,4.640082,2.348472,-17.8,74.0,30.0,14.0,24.1,102.02,25.0,-26.0
2020-01-20 12:00:00,6.831018,9.49635,1.860265,29.59696,0.373035,2.891165,5.228332,0.5,3.771332,17.34182,0.420709,191.195,5.227768,242.0658,38.9816,4.478512,86.21684,200.9082,12.822,16.88694,4.14079,0.237218,9.488194,2.431816,173.1279,5.107122,6.812571,0.0,1.891018,3.009248,35.3497,0.06917,5.863479,7.613201,4.796152,34.74166,-17.4,70.0,30.0,14.0,48.3,102.14,25.0,-26.0
2020-01-20 13:00:00,5.028398,7.797676,2.4577,29.59696,0.390435,16.17911,3.886749,0.456972,2.833776,17.64389,0.435936,183.5722,7.743508,228.6599,32.21735,4.386651,167.4768,174.7818,8.254435,12.06516,3.896235,0.221239,46.71569,1.690436,166.644,5.483876,7.745972,0.0,1.815773,2.967745,35.63484,0.073279,3.878479,5.556581,4.217082,19.63297,-17.6,70.0,23.0,13.0,48.3,102.24,25.0,-25.0
2020-01-20 14:00:00,4.214048,7.260379,2.421,29.59696,0.412568,18.31424,3.39711,0.382762,1.799805,14.30533,0.435494,173.0342,3.92792,250.8929,37.34517,4.940958,148.1875,183.9031,7.624754,12.073,4.345694,0.211849,22.34436,1.410505,166.7081,3.671184,5.502437,0.0,1.23281,2.498327,36.98132,0.105419,3.788625,6.13459,4.504776,52.18722,-17.3,71.0,25.0,13.0,48.3,102.32,25.0,-25.0
2020-01-20 15:00:00,3.299196,7.341834,2.1786,31.57557,0.369358,14.59492,2.983875,0.442097,2.766097,16.16222,0.472936,198.659,4.773691,241.2142,23.11977,3.773123,139.3027,194.2526,8.160319,14.43919,4.420693,0.253194,23.85719,1.724601,166.169,4.881473,3.260476,0.0,1.267534,3.233963,36.61647,0.170071,3.417258,7.046589,4.666512,26.67151,-15.4,65.0,25.0,24.0,48.3,102.35,25.0,-26.0
2020-01-20 16:00:00,2.192087,8.329583,2.822833,30.30615,0.437061,8.189777,2.687012,0.352472,1.746971,12.9724,0.462619,219.7256,4.932847,241.8647,15.28266,3.914477,99.07584,190.8976,4.668158,13.14894,4.231482,0.249707,8.580833,1.522595,164.1304,2.33324,3.133833,0.0,0.808219,3.632791,36.12063,0.103183,3.568605,10.42068,5.641411,26.69236,-14.4,63.0,24.0,23.0,48.3,102.31,25.0,-24.0
2020-01-20 17:00:00,1.697031,13.62015,3.586549,25.45053,0.292683,12.52623,3.141985,0.374915,2.870776,9.935844,0.388209,206.6196,2.23457,263.4908,17.40739,4.556794,119.2732,219.6013,4.095101,17.91453,4.811458,0.170717,10.43931,0.868263,182.3537,2.947448,2.974713,0.0,0.165282,4.646698,35.7165,0.073301,1.579913,11.5187,7.573407,28.97708,-13.5,62.0,25.0,23.0,48.3,102.28,25.0,-23.0
2020-01-20 18:00:00,0.842799,11.70245,5.696365,27.06382,0.23067,11.416,3.326,0.3968889,2.576,19.60285,0.395999,221.4897,2.326598,300.769,14.9971,5.573264,32.49866,205.4458,2.964581,15.39283,5.517291,0.143423,11.00583,0.503169,185.5758,1.502225,2.358541,0.0,0.0,7.458158,33.20157,0.063253,1.072649,14.78757,10.74983,11.06972,-12.8,62.0,25.0,27.0,48.3,102.24,25.0,-23.0
2020-01-20 19:00:00,0.527248,9.62209,5.640398,29.09099,0.137152,1.368986,3.101638,0.406277,1.770513,10.80876,0.371019,213.5397,3.010416,248.4049,14.81893,5.862846,15.10333,194.1407,2.423886,13.35225,5.122985,0.147736,4.441944,0.29282,205.8709,0.75787,2.970317,0.0,0.0,8.198948,31.74354,0.062792,1.522905,17.88762,13.22583,12.32847,-11.8,59.0,24.0,29.0,48.3,102.2,25.0,-22.0
2020-01-20 20:00:00,0.782411,9.745282,5.5588,28.9965,0.136469,2.906708,1.759055,0.279347,0.936513,7.078226,0.328545,184.8053,2.377681,244.8651,10.46306,6.021583,40.71933,189.4924,2.059875,12.42649,5.411972,0.150137,4.454791,0.263511,196.8974,0.806164,1.480111,0.0,0.0,6.045547,33.88212,0.069338,1.520338,19.456,11.56598,12.1818,-11.3,57.0,26.0,23.0,48.3,102.22,25.0,-20.0
2020-01-20 21:00:00,0.879719,11.79428,6.167166,27.0146,0.108254,3.497443,3.053888,0.448471,1.262207,9.927442,0.37488,223.4611,2.240438,255.5142,9.967905,6.221262,46.73034,190.969,2.285998,14.26458,5.244277,0.146375,4.159512,0.109062,162.8638,0.269044,0.679994,0.0,0.0,6.583357,33.36857,0.064443,5.575274,23.54715,9.464958,18.65903,-11.6,58.0,24.0,22.0,48.3,102.19,25.0,-20.0
2020-01-20 22:00:00,0.610587,10.39879,5.869533,27.55626,0.070938,3.321027,2.737582,0.407624,1.37343,7.746944,0.341686,210.8118,1.985378,285.0533,15.68672,6.768639,28.989,183.9411,2.967607,16.49224,4.515707,0.13496,4.757082,0.151499,184.7747,2.936038,1.257869,0.0,0.0,7.601486,32.52496,0.074796,17.07857,35.08281,11.20471,17.6791,-12.1,61.0,25.0,25.0,48.3,102.2,25.0,-21.0
2020-01-20 23:00:00,0.598855,13.47054,7.539165,24.75954,0.048174,1.250151,2.611402,0.477721,1.800583,5.428055,0.329192,225.2794,2.542093,326.0156,26.70201,8.169833,37.51883,183.2665,6.610729,17.17999,4.000998,0.151712,4.959722,0.090273,275.5818,1.761571,1.024927,0.0,0.0,9.179441,29.9108,0.050211,9.543822,27.395,10.35033,16.68667,-11.9,60.0,26.0,18.0,24.1,102.3,25.0,-20.0
2020-01-21 00:00:00,0.050965,9.633744,6.1199,27.70218,0.013608,1.866458,3.601665,0.533541,1.768957,6.165105,0.312231,230.1,1.431341,320.4131,28.11806,7.986511,30.2855,173.5499,2.807118,11.72031,3.068644,0.128536,4.962637,0.380519,291.3278,3.042953,4.259729,0.0,0.0,6.691998,31.49733,0.040017,6.161776,27.23221,9.309308,14.11486,-12.4,62.0,26.0,18.0,24.1,102.34,25.0,-20.0
2020-01-21 01:00:00,0.0,9.109333,8.974234,27.6706,0.0,0.883875,2.351166,0.375916,1.248998,5.783422,0.324647,215.1469,1.847486,322.0821,38.60564,11.6068,24.98433,167.3736,2.584577,14.94964,4.649035,0.119824,4.138123,0.341302,257.0731,2.330974,1.274571,0.0,0.0,7.323523,30.47753,0.025906,3.865111,24.09803,10.93097,6.287638,-11.9,59.0,26.0,23.0,24.1,102.38,25.0,-21.0
2020-01-21 02:00:00,0.014506,11.62123,11.40917,24.9096,0.0,1.08104,4.341666,0.700208,3.005415,6.772925,0.31992,224.825,3.665945,257.2588,32.51958,10.12357,17.90767,168.1794,3.232307,16.70175,5.707637,0.108009,4.765832,0.694402,330.7815,3.204519,2.165035,0.0,0.15109,15.44402,21.9601,0.038224,2.626043,23.631,8.494901,5.926249,-12.2,60.0,27.0,18.0,24.1,102.39,25.0,-20.0
2020-01-21 03:00:00,0.191743,12.94143,9.6731,23.74832,0.0,1.016512,3.481569,0.531665,2.085236,10.29237,0.350629,225.2792,4.603804,243.6353,38.37518,11.58676,10.592,169.5009,2.934956,16.81768,5.75225,0.093768,4.39104,0.195919,197.275,1.508113,1.887862,0.0,0.0,10.76622,25.84069,0.022871,2.864217,29.68378,8.958125,5.251749,-14.5,67.0,25.0,18.0,24.1,102.37,25.0,-23.0
2020-01-21 04:00:00,0.836879,23.63877,9.452567,14.22633,0.0,1.081248,4.605207,0.644791,2.180416,12.14312,0.35956,217.9003,2.924606,267.8174,53.66215,10.35047,9.677832,173.3406,6.466237,16.76266,4.223332,0.112617,3.703193,0.052521,201.2402,0.663152,2.466612,0.0,0.0,11.11266,25.04493,0.034265,4.48325,28.93537,11.00548,5.965268,-15.0,69.0,24.0,9.0,24.1,102.43,25.0,-21.0
2020-01-21 05:00:00,0.542683,17.05157,5.936865,19.69001,0.0,0.827346,3.175666,0.552208,2.157999,20.90163,0.412568,205.1233,2.060481,249.7878,30.54919,10.19753,14.1705,178.3332,3.730171,17.2565,4.424943,0.092119,3.559721,0.060192,175.2419,0.0,1.847023,0.0,0.0,4.36854,30.60665,0.014357,6.737611,34.93494,10.50457,5.814871,-14.9,71.0,23.0,11.0,24.1,102.42,25.0,-21.0
2020-01-21 06:00:00,1.585008,21.41346,6.6577,15.54343,0.0,1.696624,2.168762,0.329165,1.226263,59.8195,0.668358,241.925,2.822506,341.32,37.24961,12.59855,14.47983,194.8307,5.241532,18.24521,5.564916,0.098292,3.747221,0.144286,186.8401,0.061758,3.565613,0.0,0.0,3.226747,31.85453,0.025767,4.013012,31.56807,7.66254,5.227637,-17.0,73.0,24.0,13.0,24.1,102.44,25.0,-25.0
2020-01-21 07:00:00,7.377325,34.74272,8.178965,5.349204,0.0,3.668498,2.219583,0.359082,1.355998,33.05273,0.496257,355.0251,5.060001,448.4711,82.88007,12.94786,11.7135,238.2054,5.064909,19.60239,4.774166,0.108113,4.705416,0.491926,222.5478,0.335092,8.052732,0.0,0.0,6.397283,28.73763,0.021615,12.08959,33.66442,8.708374,6.184027,-17.9,78.0,27.0,11.0,24.1,102.5,25.0,-25.0
2020-01-21 08:00:00,15.17233,37.37901,9.6609,3.407183,0.027281,3.532083,4.276457,0.676873,2.409373,60.51199,0.677286,454.2901,11.10849,506.735,91.63011,12.62595,11.00467,247.0519,11.72676,28.51622,4.90408,0.128775,5.226527,2.86817,256.8495,4.524155,43.38052,0.0,7.152383,19.81158,17.1608,0.067157,61.41825,42.60218,12.62534,10.25056,-17.9,78.0,25.0,13.0,24.1,102.53,25.0,-26.0
2020-01-21 09:00:00,14.68849,27.43419,12.37164,11.6706,0.101374,9.908498,3.716248,0.594596,1.977401,69.02912,0.744143,411.7696,19.85674,619.1628,92.36375,13.22354,12.53683,313.351,18.04706,31.00117,7.396962,0.169486,6.712222,8.373882,293.2958,12.93876,25.67608,0.0,23.2415,28.57397,9.835148,0.176227,63.17677,43.35764,12.2463,10.74014,-16.9,76.0,27.0,11.0,24.1,102.56,25.0,-24.0
2020-01-21 10:00:00,25.1679,26.78006,9.202466,14.11069,0.373299,21.71521,9.114166,1.597082,7.133541,54.56044,0.680492,332.1737,11.33259,560.3821,114.2473,12.11958,15.2875,287.0546,19.49272,26.34472,7.334236,0.326768,14.83222,8.646258,453.6096,29.07908,21.804,0.0,11.62017,15.96884,20.42265,0.138416,39.89797,27.75146,8.584568,6.608541,-17.3,78.0,28.0,8.0,24.1,102.6,25.0,-23.0
2020-01-21 11:00:00,17.74322,19.60842,7.398033,20.5621,0.519519,3.306055,9.218915,1.527611,9.645111,38.54547,0.583329,295.4258,11.01305,407.5438,71.43293,10.76176,15.92966,248.976,16.14364,21.02261,6.211666,0.306338,5.679666,6.643152,346.8033,15.61897,24.42505,0.0,4.239443,8.025287,28.84089,0.127598,7.136926,10.74308,6.22618,5.267014,-18.5,81.0,36.0,2.0,24.1,102.63,25.0,-20.0
2020-01-21 12:00:00,11.87638,14.28741,4.910865,25.16062,0.49957,1.077749,5.694055,0.804387,4.756999,38.87045,0.673943,212.1935,5.596784,330.1924,62.62125,9.574972,33.171,225.19,9.816533,15.54903,5.817915,0.326063,7.637602,5.443914,191.4438,6.133762,11.13116,0.0,3.859453,6.314166,31.37781,0.238541,7.136926,10.74308,5.808026,4.820068,-19.7,82.0,30.0,3.0,48.3,102.68,25.0,-22.0
2020-01-21 13:00:00,8.189044,11.20741,3.908165,27.89711,0.600845,1.176221,4.992555,0.570972,4.500833,22.17616,0.550966,187.1501,4.650352,305.3941,51.6569,6.435123,69.9825,185.1895,8.105857,13.20253,4.593861,0.297024,10.007,3.672641,210.6333,4.446179,7.825573,0.0,2.538357,4.359179,34.51851,0.412966,7.136926,10.74308,4.813901,3.577222,-18.2,83.0,29.0,8.0,48.3,102.72,25.0,-24.0
2020-01-21 14:00:00,4.22648,8.743591,3.2558,30.28594,0.62532,0.878583,3.831526,0.429055,4.25211,15.85198,0.50511,199.0388,2.897758,301.4792,48.21318,6.756,109.4812,194.508,8.146196,13.5385,4.391679,0.358871,7.025014,2.479029,260.3054,6.613152,6.478111,0.0,1.611987,3.797487,36.1927,0.56185,7.136926,10.74308,4.551137,9.985137,-16.7,80.0,22.0,8.0,48.3,102.72,25.0,-22.0
2020-01-21 15:00:00,3.418889,9.230779,3.674633,30.40755,0.609749,0.870387,3.860083,0.337722,3.430916,16.68284,0.534183,208.2264,3.099543,339.6097,46.85412,8.48725,144.0107,192.3975,4.934278,12.7999,6.428944,0.347321,11.75591,1.860923,174.3764,2.070421,4.579135,0.0,1.259752,4.813532,36.59069,0.638584,7.136926,10.74308,4.318055,4.32236,-15.3,74.0,22.0,18.0,24.1,102.72,25.0,-24.0
2020-01-21 16:00:00,2.853991,14.14178,4.429666,26.78715,0.397448,0.727944,4.195277,0.315611,2.075,14.7956,0.525928,223.2287,4.770298,335.683,38.32919,8.448007,126.9265,197.3365,2.894,12.9801,6.064844,0.336948,6.132764,0.866647,179.9982,2.438669,2.067512,0.0,0.87848,6.135869,35.39597,0.473917,7.136926,10.74308,3.778587,6.764165,-13.9,70.0,21.0,21.0,48.3,102.71,25.0,-23.0
2020-01-21 17:00:00,0.941253,14.47693,6.644862,26.97569,0.274612,0.593666,1.766888,0.243055,0.930415,11.90807,0.471145,227.798,2.23034,328.6524,19.19509,4.961441,44.904,240.9535,3.175962,22.1388,8.467578,0.63995,19.64708,0.33774,196.3686,4.796367,1.260863,0.333678,0.290443,9.797287,32.1201,0.33416,7.136926,10.74308,6.623816,18.79278,-11.8,65.0,23.0,21.0,48.3,102.65,25.0,-20.0
2020-01-21 18:00:00,2.155237,27.95021,14.80633,13.15687,0.516619,0.8451111,1.324444,0.1871111,0.72,12.82823,0.538285,261.8953,1.132851,337.6364,6.926784,5.287193,33.64967,273.2671,3.228558,26.02847,11.22843,0.20937,28.01819,0.098731,230.9944,2.919806,1.351169,0.069865,0.904365,21.30919,21.36774,0.219629,7.136926,10.74308,11.02171,19.13079,-11.2,65.0,22.0,28.0,48.3,102.54,25.0,-21.0
2020-01-21 19:00:00,1.492982,25.61596,12.12853,14.04352,0.341794,0.777693,1.26986,0.197304,0.701749,13.45891,0.636393,271.4544,2.283951,351.9582,8.630208,6.654014,158.45,257.6787,3.091999,25.13506,13.03881,0.155829,24.39889,0.134156,233.1551,0.79859,5.098623,0.0,0.134207,13.02358,28.58971,0.216019,7.136926,10.74308,12.40171,12.37851,-9.8,61.0,24.0,24.0,48.3,102.49,25.0,-18.0
2020-01-21 20:00:00,2.200795,30.12028,12.49897,9.650153,0.527267,0.677361,1.255221,0.180194,0.560194,5.280672,0.50212,231.25,0.801262,343.078,7.33039,7.133679,477.2167,252.0087,6.538848,26.31061,11.22698,0.141609,68.80486,0.12253,238.2715,0.943506,2.889737,0.0,0.0,6.853962,34.82519,0.153336,7.136926,10.74308,10.00741,7.558959,-9.2,63.0,22.0,22.0,24.1,102.44,25.0,-17.0
2020-01-21 21:00:00,0.949468,22.67706,11.2874,16.21613,0.645366,0.670554,1.070415,0.118276,0.382555,5.778173,0.447667,210.1635,1.83787,289.2096,6.359723,6.488111,9.737833,241.1417,3.35416,21.87736,9.73479,0.134693,11.68639,0.366062,236.5305,0.565599,1.485216,0.0,0.0,7.515223,34.38455,0.157085,7.136926,10.74308,11.52757,8.535971,-8.6,63.0,23.0,18.0,48.3,102.4,25.0,-16.0
2020-01-21 22:00:00,0.92198,26.00818,10.8656,13.58531,0.787571,0.638082,1.054221,0.115387,0.45361,6.795575,0.434778,210.2131,0.633769,267.3579,6.084012,6.428902,8.506999,228.6964,2.658273,21.59817,9.274971,0.116503,8.700277,0.520941,246.8433,0.711606,1.223507,0.0,0.0,6.588748,35.19801,0.167863,7.136926,10.74308,12.4019,9.229582,-7.8,61.0,23.0,17.0,24.1,102.4,25.0,-14.0
2020-01-21 23:00:00,2.034878,31.43517,13.13833,9.671866,0.680194,0.761402,1.147722,0.183443,0.51104,3.083267,0.444561,213.4671,0.696323,256.434,8.116699,7.086583,9.3675,225.8479,1.526872,14.35258,8.099402,0.105391,9.320901,0.127891,190.1442,2.59746,3.192447,0.0,0.0,4.728787,36.30846,0.169965,7.136926,10.74308,10.20996,6.931527,-8.6,67.0,14.0,14.0,24.1,102.36,25.0,-15.0
2020-01-22 00:00:00,1.018985,24.91615,10.07077,15.91461,0.627964,2.409693,1.625887,0.170582,1.5115,2.330765,0.425745,194.5361,1.409291,225.051,5.740592,6.857329,9.708167,258.1339,2.072746,23.14383,8.066679,0.1088,8.651804,0.091192,211.1792,5.418047,0.4,0.0,0.0,4.349887,36.73871,0.203355,7.136926,10.74308,10.61603,7.405416,-7.7,67.0,16.0,16.0,24.1,102.31,25.0,-14.0
2020-01-22 01:00:00,0.0,12.89312,6.272313,27.20674,0.609539,1.001582,0.825582,0.103472,0.547999,2.003453,0.425747,167.0373,1.118227,184.9426,4.089136,11.10543,12.81517,214.6396,2.020653,22.24792,8.609392,0.108566,7.885138,0.050792,150.7404,0.737673,0.4,0.0,0.0,4.564658,35.61486,0.212911,7.136926,10.74308,7.20723,8.841596,-7.0,71.0,17.0,13.0,24.1,102.28,25.0,-13.0
2020-01-22 02:00:00,0.0,9.260405,8.0921,29.55618,0.657998,0.590665,1.812222,0.157083,1.645166,1.137436,0.442876,160.7792,0.335781,173.8157,2.985863,12.16794,13.51917,169.1746,1.008975,11.63729,9.24897,0.116114,10.00792,0.032588,148.5204,1.057513,0.4,0.0,0.0,3.757827,36.20475,0.203363,7.136926,10.74308,5.932527,8.410902,-6.7,76.0,16.0,9.0,24.1,102.24,25.0,-11.0
2020-01-22 03:00:00,0.0,7.760531,8.507633,30.67725,0.873378,1.093637,2.125916,0.253472,4.90136,1.789281,0.450679,158.3415,0.694823,173.5208,2.657049,11.63496,13.1335,163.8212,1.017709,11.81598,9.717318,0.10142,10.44528,0.034614,146.6846,0.313333,0.4,0.0,0.0,4.13242,36.0927,0.172208,7.136926,10.74308,6.021736,8.781944,-5.1,78.0,20.0,9.0,24.1,102.22,25.0,-9.0
2020-01-22 04:00:00,0.04854,8.331786,8.052033,30.32464,0.917402,0.921944,1.956694,0.200582,4.848472,2.068589,0.430992,153.2163,0.400503,176.0837,7.097684,11.61097,13.8355,159.7619,1.14513,11.50861,9.745845,0.114651,10.23083,0.042594,157.6752,0.555472,0.4,0.0,0.0,5.420398,35.20473,0.187904,7.136926,10.74308,6.243819,8.449166,-4.0,77.0,23.0,20.0,24.1,102.17,25.0,-10.0
2020-01-22 05:00:00,0.002544,7.06674,8.315432,31.81082,0.970293,0.883472,1.439026,0.187693,4.972444,3.531723,0.459699,159.6322,1.055222,199.5513,6.376957,13.42721,17.135,169.5042,1.037354,11.07833,9.121597,0.112755,10.1075,0.038688,163.7728,1.140964,0.4,0.0,0.0,5.204677,35.40929,0.260672,7.136926,10.74308,7.497972,9.447083,-3.5,77.0,23.0,24.0,24.1,102.13,25.0,-10.0
2020-01-22 06:00:00,0.075301,8.988266,8.741065,30.26167,0.808499,0.63511,1.504027,0.146944,2.844054,5.846189,0.478677,177.1792,0.69532,251.0369,15.01486,16.87653,20.08967,175.6571,0.99661,12.36098,9.198582,0.09921,10.19861,0.052684,172.1992,2.461117,0.4,0.0,0.0,5.153607,35.32957,0.260372,7.136926,10.74308,7.341207,9.412082,-3.2,77.0,23.0,25.0,24.1,102.1,25.0,-10.0
2020-01-22 07:00:00,0.197364,15.50774,10.716,24.01322,0.751504,0.704944,1.745583,0.183443,2.698611,13.62027,0.496421,233.3566,1.271904,308.0295,26.82972,14.16829,18.417,192.4966,1.676723,16.07533,10.08531,0.106486,11.2368,0.073779,222.456,11.34242,0.541999,0.0,0.0,7.09245,32.65046,0.392578,7.136926,10.74308,9.184068,11.21486,-3.1,78.0,23.0,27.0,24.1,102.12,25.0,-10.0
2020-01-22 08:00:00,1.156051,17.50435,12.38766,21.74454,0.675854,0.61075,1.494277,0.156332,2.526777,15.75746,0.48561,254.8065,1.174811,355.0097,53.9485,16.64804,21.89817,217.9679,3.704852,20.54828,10.30514,0.106827,14.01208,0.269225,247.8301,7.348186,2.257141,0.0,0.179223,8.63832,30.66967,0.384793,7.136926,10.74308,11.23876,12.49076,-3.1,78.0,22.0,27.0,24.1,102.1,25.0,-10.0
2020-01-22 09:00:00,3.814177,16.92032,12.39373,22.04864,1.174504,1.30811,2.40154,0.344972,8.395874,17.67603,0.514508,227.5485,2.421848,378.7838,47.8833,17.61654,22.78567,218.3857,4.885175,18.53208,13.05761,0.141383,13.40631,1.22454,258.1757,5.374361,5.982752,0.157156,0.976657,7.488036,31.01727,0.393166,7.136926,10.74308,11.71448,13.47906,-3.1,77.0,22.0,21.0,24.1,102.13,25.0,-9.0
2020-01-22 10:00:00,4.193585,12.04001,13.21216,26.72549,1.068802,0.966916,2.477416,0.300415,5.296,19.39146,0.636255,219.3182,3.00867,362.3568,64.23006,17.89611,29.61833,222.5347,5.646473,15.18553,13.80564,0.484398,15.28321,1.800883,272.6833,9.832743,8.900055,0.386377,2.608918,8.790158,30.79267,0.858931,7.136926,10.74308,12.13474,13.65522,-3.1,76.0,23.0,23.0,24.1,102.14,25.0,-10.0
2020-01-22 11:00:00,4.818202,10.31736,13.7149,28.38125,1.51601,0.827221,2.403666,0.269026,5.268665,14.79604,0.853412,217.2693,3.309736,361.2117,51.99205,19.23806,33.8235,225.7287,6.161801,13.80378,14.29043,0.781247,15.11382,2.12853,240.7268,4.210383,5.681343,0.687162,2.483098,6.990643,32.86753,1.066341,7.136926,10.74308,10.33075,11.90014,-3.5,76.0,23.0,22.0,24.1,102.16,25.0,-10.0
2020-01-22 12:00:00,4.806393,9.884208,13.166,29.72415,1.812832,0.855971,2.648804,0.305361,5.610527,11.85459,0.968752,219.344,2.672327,318.6003,43.09492,19.73365,26.02133,225.1242,5.105279,12.61806,14.10007,0.766309,12.99753,2.026376,231.1706,4.13437,4.423087,0.515419,1.91462,6.030447,35.17888,0.755424,7.136926,10.74308,11.27571,13.71833,-4.6,77.0,22.0,18.0,24.1,102.19,25.0,-11.0
2020-01-22 13:00:00,3.168862,9.413532,13.82813,31.27958,1.495697,0.757498,2.405694,0.275804,5.078916,14.33244,0.856007,219.9537,2.670425,314.322,37.09766,25.98753,33.70102,213.7824,3.74655,11.62977,12.90112,0.819064,13.69236,1.527227,221.8404,3.383191,3.628585,0.368506,1.358453,5.427787,37.64238,0.667291,7.136926,10.74308,11.22901,21.58208,-5.3,77.0,25.0,19.0,24.1,102.2,25.0,-12.0
2020-01-22 14:00:00,3.870851,13.1202,13.3457,29.23562,1.366634,0.807943,2.798415,0.286332,6.11275,16.83522,0.855404,204.2513,1.821228,278.311,38.95393,16.11499,52.2809,219.2636,3.228794,12.15402,10.30247,0.670526,12.33958,1.283722,168.7596,1.330232,2.264519,0.343759,0.691739,3.806847,40.56781,0.527141,1.907065,6.964521,9.613457,11.02653,-4.6,74.0,23.0,22.0,24.1,102.19,25.0,-11.0
2020-01-22 15:00:00,2.588143,9.654126,9.709432,33.56908,1.491636,0.529833,1.812083,0.17425,1.6705,11.19718,0.993825,190.6747,1.911955,288.996,26.98693,11.67031,67.487,206.2524,3.324875,11.10068,7.972208,0.804328,12.58069,0.875678,167.8747,1.474187,2.091589,0.36776,0.626546,3.671273,40.29866,0.397756,2.116727,7.476607,7.215929,13.05222,-3.3,72.0,23.0,23.0,24.1,102.19,25.0,-10.0
2020-01-22 16:00:00,1.079879,7.113741,8.896865,35.31096,1.110205,0.369277,0.913471,0.081748,0.556137,7.423779,0.805195,210.8249,1.622683,283.0171,20.9263,12.59261,55.73317,238.937,2.636897,12.21006,9.216185,0.657881,11.16375,0.558493,182.687,2.432342,0.891203,0.183631,0.44729,3.755908,39.00777,0.371753,1.647786,9.002072,7.994123,12.82875,-2.2,76.0,22.0,25.0,24.1,102.17,25.0,-9.0
2020-01-22 17:00:00,0.608217,11.78763,11.26349,30.00114,0.809266,0.539138,1.811166,0.1905,2.097583,7.415493,0.617547,189.446,1.281386,328.6197,15.75462,14.19625,35.61517,224.4719,2.707267,13.8328,11.33712,0.314325,13.34778,0.297307,193.445,1.813995,0.549212,0.022547,0.069092,4.003451,37.4751,0.299957,3.070439,11.39001,12.6821,13.06549,-0.9,75.0,22.0,17.0,24.1,102.13,25.0,-6.0
2020-01-22 18:00:00,0.093295,9.232591,13.1085,30.9397,0.579253,0.6675556,1.7,0.2408889,1.742444,6.320476,0.460283,204.4658,0.978402,453.0599,19.77931,17.78107,27.61733,251.6168,2.435075,17.08592,13.177,0.173956,15.43319,0.182089,232.8449,2.264235,0.864926,0.0,0.0,5.478125,35.33038,0.253968,5.463088,17.24802,16.00861,14.25611,0.6,70.0,23.0,36.0,48.3,102.05,25.0,-6.0
2020-01-22 19:00:00,0.125432,12.50518,13.9249,27.54275,0.528459,0.588472,1.905055,0.311915,1.923221,6.51859,0.472635,212.58,1.133718,374.6478,17.81766,18.10931,20.3364,233.7209,1.505381,15.23064,13.17283,0.160674,17.85993,0.135811,402.0414,5.420588,0.442125,0.0,0.0,6.505722,34.39341,0.259137,0.339713,10.00873,15.53992,15.52917,1.2,66.0,23.0,31.0,24.1,102.01,25.0,-6.0
2020-01-22 20:00:00,0.379999,15.54206,13.13743,24.50322,0.868726,1.0345,2.419583,0.330262,6.077888,4.682975,0.411356,221.6056,1.451843,414.2256,16.67008,16.55525,35.6992,227.5825,1.396587,16.99564,11.97854,0.160861,12.07889,0.125483,303.1946,6.920716,0.599979,0.0,0.0,5.757952,34.662,0.20671,0.457993,12.14764,13.93197,13.38819,1.0,67.0,23.0,32.0,24.1,102.05,25.0,-6.0
2020-01-22 21:00:00,0.02371,8.306751,13.05313,31.10539,0.98738,1.229804,2.085943,0.254999,7.738222,3.308347,0.428084,219.5724,1.608486,444.1171,25.0662,17.52762,50.61013,248.0989,2.060463,24.12844,11.26293,0.190742,14.51097,0.080531,257.654,4.51049,0.496133,0.0,0.0,6.8554,33.6875,0.48396,0.491562,14.32905,14.14011,13.59944,0.5,68.0,23.0,28.0,24.1,102.06,25.0,-6.0
